seq_id,log_lik,true_label,evo2_pred
bsubtilis|588221-588275|label=1,-22.625,1,False
bsubtilis|588290-588323|label=1,-20.625,1,True
bsubtilis|588839-588878|label=1,-21.375,1,True
bsubtilis|588878-588911|label=1,-21.125,1,True
bsubtilis|589610-589676|label=0,-23.0,0,False
bsubtilis|592562-592604|label=0,-22.125,0,True
bsubtilis|592571-592604|label=0,-21.125,0,True
bsubtilis|594584-594629|label=0,-21.75,0,True
bsubtilis|594752-594818|label=0,-22.75,0,False
bsubtilis|595571-595607|label=0,-21.125,0,True
bsubtilis|598211-598292|label=1,-23.625,1,False
bsubtilis|599786-599828|label=0,-22.125,0,True
bsubtilis|600143-600191|label=0,-22.0,0,True
bsubtilis|600158-600191|label=0,-21.25,0,True
bsubtilis|601028-601073|label=1,-21.25,1,True
bsubtilis|603569-603599|label=1,-20.875,1,True
bsubtilis|603839-603893|label=1,-22.5,1,False
bsubtilis|606230-606299|label=0,-23.125,0,False
bsubtilis|608330-608360|label=0,-20.5,0,True
bsubtilis|608576-608618|label=0,-21.5,0,True
bsubtilis|608762-608792|label=0,-20.625,0,True
bsubtilis|608999-609065|label=1,-23.125,1,False
bsubtilis|609203-609257|label=1,-22.625,1,False
bsubtilis|613355-613397|label=0,-22.0,0,True
bsubtilis|614774-614849|label=1,-23.375,1,False
bsubtilis|614780-614849|label=1,-23.25,1,False
bsubtilis|615842-615884|label=0,-21.625,0,True
bsubtilis|617894-617969|label=0,-23.25,0,False
bsubtilis|618401-618431|label=1,-20.25,1,True
bsubtilis|618674-618761|label=1,-23.625,1,False
bsubtilis|619415-619478|label=0,-23.125,0,False
bsubtilis|619586-619619|label=0,-20.75,0,True
bsubtilis|620933-620978|label=0,-21.875,0,True
bsubtilis|621365-621422|label=0,-22.625,0,False
bsubtilis|622883-622934|label=0,-22.5,0,False
bsubtilis|624278-624350|label=1,-23.125,1,False
bsubtilis|624287-624350|label=1,-23.0,1,False
bsubtilis|626864-626933|label=1,-23.125,1,False
bsubtilis|627065-627128|label=1,-23.375,1,False
bsubtilis|627488-627542|label=1,-22.375,1,False
bsubtilis|628232-628262|label=1,-20.5,1,True
bsubtilis|628430-628469|label=1,-20.75,1,True
bsubtilis|628670-628757|label=1,-23.875,1,False
bsubtilis|629087-629135|label=1,-21.875,1,True
bsubtilis|630251-630293|label=1,-21.625,1,True
bsubtilis|630263-630293|label=1,-20.625,1,True
bsubtilis|630731-630800|label=1,-23.125,1,False
bsubtilis|630761-630800|label=1,-21.0,1,True
bsubtilis|631880-631958|label=1,-23.375,1,False
bsubtilis|631910-631958|label=1,-22.25,1,False
bsubtilis|632111-632192|label=1,-23.5,1,False
bsubtilis|632138-632192|label=1,-22.5,1,False
bsubtilis|632348-632438|label=1,-23.625,1,False
bsubtilis|632669-632720|label=1,-22.0,1,True
bsubtilis|633068-633098|label=1,-20.75,1,True
bsubtilis|633269-633356|label=1,-23.75,1,False
bsubtilis|633404-633458|label=1,-22.625,1,False
bsubtilis|634841-634877|label=0,-21.25,0,True
bsubtilis|635507-635546|label=0,-19.625,0,True
bsubtilis|641600-641639|label=1,-21.625,1,True
bsubtilis|641954-641984|label=1,-20.375,1,True
bsubtilis|642752-642800|label=1,-22.125,1,True
bsubtilis|644540-644585|label=0,-21.875,0,True
bsubtilis|644699-644771|label=0,-23.25,0,False
bsubtilis|647702-647738|label=1,-21.0,1,True
bsubtilis|648962-649037|label=0,-23.25,0,False
bsubtilis|650255-650318|label=1,-23.5,1,False
bsubtilis|650795-650843|label=1,-21.25,1,True
bsubtilis|651563-651653|label=1,-23.625,1,False
bsubtilis|651704-651755|label=1,-22.25,1,False
bsubtilis|653450-653504|label=1,-22.5,1,False
bsubtilis|653633-653699|label=1,-22.875,1,False
bsubtilis|653660-653699|label=1,-21.0,1,True
bsubtilis|653714-653753|label=1,-21.625,1,True
bsubtilis|655565-655634|label=1,-23.25,1,False
bsubtilis|655865-655925|label=1,-22.75,1,False
bsubtilis|655883-655925|label=1,-21.625,1,True
bsubtilis|656114-656171|label=1,-22.25,1,False
bsubtilis|656681-656714|label=1,-20.625,1,True
bsubtilis|656960-657011|label=1,-22.375,1,False
bsubtilis|657089-657137|label=1,-21.625,1,True
bsubtilis|658676-658766|label=0,-23.75,0,False
bsubtilis|659162-659231|label=0,-23.25,0,False
bsubtilis|659408-659447|label=0,-21.5,0,True
bsubtilis|659513-659558|label=0,-22.0,0,True
bsubtilis|660707-660740|label=1,-20.5,1,True
bsubtilis|660764-660830|label=1,-22.625,1,False
bsubtilis|660776-660830|label=1,-22.0,1,True
bsubtilis|660929-660971|label=1,-21.75,1,True
bsubtilis|660941-660971|label=1,-20.75,1,True
bsubtilis|661208-661274|label=1,-22.875,1,False
bsubtilis|661220-661274|label=1,-22.125,1,True
bsubtilis|661439-661490|label=1,-22.25,1,False
bsubtilis|661565-661601|label=1,-21.0,1,True
bsubtilis|663383-663473|label=0,-23.625,0,False
bsubtilis|665372-665444|label=0,-23.25,0,False
bsubtilis|665525-665612|label=0,-23.625,0,False
bsubtilis|665573-665612|label=0,-21.25,0,True
bsubtilis|665975-666017|label=0,-21.5,0,True
bsubtilis|667772-667841|label=1,-23.375,1,False
bsubtilis|667850-667892|label=1,-21.5,1,True
bsubtilis|668030-668081|label=1,-22.375,1,False
bsubtilis|672980-673019|label=1,-20.625,1,True
bsubtilis|673253-673313|label=1,-23.0,1,False
bsubtilis|673652-673688|label=1,-21.125,1,True
bsubtilis|674777-674813|label=0,-20.875,0,True
bsubtilis|675032-675080|label=0,-22.0,0,True
bsubtilis|675095-675149|label=0,-22.25,0,False
bsubtilis|675590-675635|label=0,-21.75,0,True
bsubtilis|676118-676178|label=0,-22.75,0,False
bsubtilis|676772-676808|label=1,-20.625,1,True
bsubtilis|676952-677015|label=1,-23.0,1,False
bsubtilis|677474-677504|label=1,-20.375,1,True
bsubtilis|677648-677726|label=1,-23.625,1,False
bsubtilis|677783-677855|label=1,-23.5,1,False
bsubtilis|677855-677918|label=0,-22.875,0,False
bsubtilis|678758-678803|label=0,-21.375,0,True
bsubtilis|678770-678803|label=0,-20.875,0,True
bsubtilis|682313-682352|label=0,-21.625,0,True
bsubtilis|683084-683126|label=0,-22.0,0,True
bsubtilis|684416-684482|label=0,-23.0,0,False
bsubtilis|685565-685634|label=0,-23.375,0,False
bsubtilis|686711-686759|label=0,-21.75,0,True
bsubtilis|688250-688283|label=1,-21.0,1,True
bsubtilis|688583-688622|label=1,-21.375,1,True
bsubtilis|692990-693032|label=1,-21.625,1,True
bsubtilis|693233-693275|label=1,-21.25,1,True
bsubtilis|693479-693512|label=1,-21.375,1,True
bsubtilis|693896-693968|label=1,-23.375,1,False
bsubtilis|698315-698396|label=0,-23.5,0,False
bsubtilis|698348-698396|label=0,-22.125,0,True
bsubtilis|700439-700508|label=1,-23.25,1,False
bsubtilis|700520-700550|label=1,-20.75,1,True
bsubtilis|700811-700844|label=1,-20.875,1,True
bsubtilis|700877-700916|label=1,-21.75,1,True
bsubtilis|701111-701192|label=1,-23.75,1,False
bsubtilis|703214-703253|label=1,-21.625,1,True
bsubtilis|704027-704102|label=1,-23.125,1,False
bsubtilis|707240-707291|label=1,-22.0,1,True
bsubtilis|707429-707474|label=1,-21.5,1,True
bsubtilis|707570-707660|label=1,-23.75,1,False
bsubtilis|707765-707837|label=1,-23.25,1,False
bsubtilis|707774-707837|label=1,-22.625,1,False
bsubtilis|708113-708182|label=1,-23.25,1,False
bsubtilis|711623-711701|label=0,-23.5,0,False
bsubtilis|711842-711908|label=0,-23.125,0,False
bsubtilis|712394-712436|label=1,-21.75,1,True
bsubtilis|712562-712598|label=1,-21.125,1,True
bsubtilis|712949-712982|label=1,-20.75,1,True
bsubtilis|713525-713558|label=0,-21.25,0,True
bsubtilis|715367-715406|label=1,-21.5,1,True
bsubtilis|716390-716444|label=0,-22.25,0,False
bsubtilis|716804-716843|label=0,-21.5,0,True
bsubtilis|718439-718529|label=0,-23.5,0,False
bsubtilis|719039-719099|label=1,-22.875,1,False
bsubtilis|721877-721955|label=1,-23.875,1,False
bsubtilis|721883-721955|label=1,-23.625,1,False
bsubtilis|721907-721955|label=1,-22.125,1,True
bsubtilis|721985-722060|label=1,-23.375,1,False
bsubtilis|722327-722390|label=1,-22.875,1,False
bsubtilis|722411-722453|label=1,-21.75,1,True
bsubtilis|722984-723029|label=1,-22.0,1,True
bsubtilis|723134-723212|label=1,-23.75,1,False
bsubtilis|723140-723212|label=1,-23.625,1,False
bsubtilis|724292-724337|label=1,-22.25,1,False
bsubtilis|726335-726368|label=0,-20.875,0,True
bsubtilis|726824-726857|label=0,-21.0,0,True
bsubtilis|727700-727733|label=0,-20.625,0,True
bsubtilis|728858-728903|label=1,-22.0,1,True
bsubtilis|729146-729176|label=1,-20.375,1,True
bsubtilis|729347-729404|label=1,-22.625,1,False
bsubtilis|729761-729794|label=1,-20.75,1,True
bsubtilis|729839-729890|label=1,-22.375,1,False
bsubtilis|729998-730055|label=1,-22.875,1,False
bsubtilis|730094-730136|label=1,-21.625,1,True
bsubtilis|730232-730319|label=1,-23.875,1,False
bsubtilis|730418-730502|label=1,-23.625,1,False
bsubtilis|730445-730502|label=1,-22.625,1,False
bsubtilis|732371-732413|label=0,-21.5,0,True
bsubtilis|734987-735023|label=1,-21.25,1,True
bsubtilis|736532-736616|label=1,-23.75,1,False
bsubtilis|736547-736616|label=1,-23.375,1,False
bsubtilis|738164-738248|label=1,-23.875,1,False
bsubtilis|740141-740213|label=1,-23.5,1,False
bsubtilis|740369-740408|label=1,-21.375,1,True
bsubtilis|740627-740687|label=1,-22.5,1,False
bsubtilis|740999-741062|label=1,-22.875,1,False
bsubtilis|742136-742220|label=1,-23.625,1,False
bsubtilis|742709-742766|label=1,-22.375,1,False
bsubtilis|742724-742766|label=1,-21.0,1,True
bsubtilis|745061-745100|label=1,-21.0,1,True
bsubtilis|745244-745310|label=1,-23.25,1,False
bsubtilis|745514-745589|label=1,-23.25,1,False
bsubtilis|746195-746225|label=0,-20.625,0,True
bsubtilis|748253-748313|label=0,-22.625,0,False
bsubtilis|750758-750797|label=1,-20.75,1,True
bsubtilis|751358-751415|label=1,-22.5,1,False
bsubtilis|751601-751631|label=1,-20.875,1,True
bsubtilis|751634-751679|label=1,-21.875,1,True
bsubtilis|751646-751679|label=1,-20.875,1,True
bsubtilis|751955-752042|label=1,-23.75,1,False
bsubtilis|751964-752042|label=1,-23.5,1,False
bsubtilis|751973-752042|label=1,-23.125,1,False
bsubtilis|756068-756155|label=1,-23.625,1,False
bsubtilis|756923-756986|label=1,-23.0,1,False
bsubtilis|757910-757943|label=1,-20.75,1,True
bsubtilis|758273-758354|label=1,-23.375,1,False
bsubtilis|758582-758651|label=1,-23.375,1,False
bsubtilis|758606-758651|label=1,-21.625,1,True
bsubtilis|759599-759674|label=1,-23.375,1,False
bsubtilis|763820-763871|label=1,-22.25,1,False
bsubtilis|764690-764765|label=1,-23.375,1,False
bsubtilis|764696-764765|label=1,-23.125,1,False
bsubtilis|764714-764765|label=1,-22.125,1,True
bsubtilis|766325-766415|label=1,-23.875,1,False
bsubtilis|769829-769859|label=1,-20.625,1,True
bsubtilis|769979-770015|label=1,-21.0,1,True
bsubtilis|770510-770564|label=1,-22.625,1,False
bsubtilis|770900-770933|label=1,-21.0,1,True
bsubtilis|771359-771425|label=1,-22.875,1,False
bsubtilis|771386-771425|label=1,-21.125,1,True
bsubtilis|771989-772049|label=1,-23.125,1,False
bsubtilis|772406-772463|label=1,-22.5,1,False
bsubtilis|772703-772742|label=1,-22.25,1,False
bsubtilis|772784-772847|label=1,-22.75,1,False
bsubtilis|773585-773651|label=1,-23.375,1,False
bsubtilis|773618-773651|label=1,-21.25,1,True
bsubtilis|774716-774791|label=1,-23.125,1,False
bsubtilis|774728-774791|label=1,-22.625,1,False
bsubtilis|777323-777353|label=1,-20.625,1,True
bsubtilis|778265-778301|label=1,-20.75,1,True
bsubtilis|778904-778967|label=1,-22.875,1,False
bsubtilis|779075-779153|label=1,-23.375,1,False
bsubtilis|779111-779153|label=1,-21.5,1,True
bsubtilis|781964-782048|label=1,-23.625,1,False
bsubtilis|782495-782525|label=1,-20.5,1,True
bsubtilis|784955-784991|label=1,-21.5,1,True
bsubtilis|786533-786575|label=0,-21.25,0,True
bsubtilis|787241-787322|label=0,-23.375,0,False
bsubtilis|789521-789578|label=1,-22.625,1,False
bsubtilis|793787-793829|label=1,-21.375,1,True
bsubtilis|795278-795320|label=1,-21.75,1,True
bsubtilis|796007-796097|label=0,-23.625,0,False
bsubtilis|798740-798821|label=1,-23.5,1,False
bsubtilis|801524-801554|label=1,-20.625,1,True
bsubtilis|802502-802535|label=1,-21.125,1,True
bsubtilis|803579-803666|label=0,-24.0,0,False
bsubtilis|804902-804953|label=0,-22.25,0,False
bsubtilis|805214-805256|label=0,-21.75,0,True
bsubtilis|809537-809588|label=0,-21.875,0,True
bsubtilis|811451-811517|label=0,-22.75,0,False
bsubtilis|811484-811517|label=0,-20.875,0,True
bsubtilis|815432-815462|label=0,-20.5,0,True
bsubtilis|815828-815885|label=0,-22.375,0,False
bsubtilis|816356-816386|label=1,-20.125,1,True
bsubtilis|816569-816614|label=1,-21.875,1,True
bsubtilis|817055-817136|label=1,-23.625,1,False
bsubtilis|819026-819089|label=0,-22.75,0,False
bsubtilis|819035-819089|label=0,-22.0,0,True
bsubtilis|822041-822077|label=1,-20.625,1,True
bsubtilis|824219-824249|label=0,-20.625,0,True
bsubtilis|826094-826184|label=0,-23.75,0,False
bsubtilis|827120-827156|label=0,-21.0,0,True
bsubtilis|827846-827912|label=0,-23.0,0,False
bsubtilis|828281-828323|label=1,-21.5,1,True
bsubtilis|828815-828848|label=1,-21.0,1,True
bsubtilis|829181-829211|label=1,-21.0,1,True
bsubtilis|829763-829799|label=1,-21.625,1,True
bsubtilis|830255-830297|label=1,-22.125,1,True
bsubtilis|831305-831353|label=1,-22.0,1,True
bsubtilis|831632-831665|label=1,-21.0,1,True
bsubtilis|831959-831992|label=1,-20.75,1,True
bsubtilis|832004-832034|label=1,-20.625,1,True
bsubtilis|832313-832370|label=1,-22.625,1,False
bsubtilis|833327-833393|label=1,-23.125,1,False
bsubtilis|833651-833681|label=1,-20.25,1,True
bsubtilis|834479-834530|label=1,-22.125,1,True
bsubtilis|834926-835001|label=1,-23.5,1,False
bsubtilis|835022-835097|label=1,-23.5,1,False
bsubtilis|835028-835097|label=1,-23.125,1,False
bsubtilis|835046-835097|label=1,-21.875,1,True
bsubtilis|837761-837812|label=0,-22.25,0,False
bsubtilis|840854-840893|label=1,-21.0,1,True
bsubtilis|842096-842132|label=0,-21.125,0,True
bsubtilis|843164-843221|label=0,-22.625,0,False
bsubtilis|843185-843221|label=0,-21.125,0,True
bsubtilis|843224-843257|label=0,-21.125,0,True
bsubtilis|846629-846710|label=0,-23.5,0,False
bsubtilis|847430-847478|label=0,-22.25,0,False
bsubtilis|848366-848405|label=0,-21.125,0,True
bsubtilis|849527-849584|label=0,-22.75,0,False
bsubtilis|850046-850124|label=0,-23.375,0,False
bsubtilis|850475-850523|label=1,-22.125,1,True
bsubtilis|850802-850844|label=1,-21.125,1,True
bsubtilis|850988-851042|label=1,-22.25,1,False
bsubtilis|851192-851246|label=1,-22.375,1,False
bsubtilis|853481-853535|label=1,-22.125,1,True
bsubtilis|853913-853967|label=1,-22.625,1,False
bsubtilis|856301-856337|label=0,-21.125,0,True
bsubtilis|856817-856862|label=0,-22.0,0,True
bsubtilis|856946-856997|label=0,-22.125,0,True
bsubtilis|857462-857534|label=0,-23.375,0,False
bsubtilis|857483-857534|label=0,-22.125,0,True
bsubtilis|858404-858449|label=0,-21.875,0,True
bsubtilis|858656-858728|label=0,-23.75,0,False
bsubtilis|859475-859562|label=0,-23.625,0,False
bsubtilis|859526-859562|label=0,-21.125,0,True
bsubtilis|861362-861449|label=0,-23.75,0,False
bsubtilis|862442-862478|label=1,-21.25,1,True
bsubtilis|863573-863663|label=1,-23.5,1,False
bsubtilis|864695-864767|label=0,-23.0,0,False
bsubtilis|866198-866273|label=1,-23.375,1,False
bsubtilis|867908-867974|label=0,-23.25,0,False
bsubtilis|868595-868628|label=0,-20.75,0,True
bsubtilis|868886-868973|label=0,-23.875,0,False
bsubtilis|869000-869072|label=0,-23.125,0,False
bsubtilis|871643-871709|label=0,-22.875,0,False
bsubtilis|872888-872942|label=1,-22.75,1,False
bsubtilis|875723-875780|label=0,-22.75,0,False
bsubtilis|877349-877403|label=1,-22.625,1,False
bsubtilis|878111-878195|label=1,-23.625,1,False
bsubtilis|878351-878384|label=1,-20.625,1,True
bsubtilis|878690-878762|label=1,-23.125,1,False
bsubtilis|878858-878912|label=0,-22.375,0,False
bsubtilis|879191-879269|label=1,-23.5,1,False
bsubtilis|879806-879851|label=1,-22.125,1,True
bsubtilis|879881-879965|label=1,-23.875,1,False
bsubtilis|880445-880475|label=1,-20.625,1,True
bsubtilis|882527-882563|label=1,-21.125,1,True
bsubtilis|882719-882785|label=1,-23.375,1,False
bsubtilis|882812-882854|label=1,-20.75,1,True
bsubtilis|885920-885968|label=0,-22.0,0,True
bsubtilis|886544-886610|label=0,-23.0,0,False
bsubtilis|887855-887903|label=0,-22.0,0,True
bsubtilis|889139-889226|label=0,-23.75,0,False
bsubtilis|896714-896765|label=1,-22.375,1,False
bsubtilis|897437-897506|label=0,-23.125,0,False
bsubtilis|898175-898220|label=1,-21.75,1,True
bsubtilis|898370-898436|label=1,-23.25,1,False
bsubtilis|898481-898550|label=1,-23.25,1,False
bsubtilis|898781-898826|label=1,-21.75,1,True
bsubtilis|898796-898826|label=1,-20.5,1,True
bsubtilis|899411-899450|label=1,-21.875,1,True
bsubtilis|900392-900425|label=1,-21.25,1,True
bsubtilis|900914-900953|label=1,-21.125,1,True
bsubtilis|902006-902063|label=1,-22.5,1,False
bsubtilis|902165-902249|label=1,-23.75,1,False
bsubtilis|904055-904097|label=1,-21.25,1,True
bsubtilis|905924-905954|label=1,-20.5,1,True
bsubtilis|906002-906083|label=1,-23.5,1,False
bsubtilis|906398-906428|label=1,-20.375,1,True
bsubtilis|906524-906566|label=1,-22.0,1,True
bsubtilis|906911-906995|label=1,-23.625,1,False
bsubtilis|907526-907571|label=1,-21.75,1,True
bsubtilis|907589-907622|label=1,-20.625,1,True
bsubtilis|909155-909221|label=0,-22.875,0,False
bsubtilis|910145-910184|label=1,-21.75,1,True
bsubtilis|910220-910253|label=1,-21.25,1,True
bsubtilis|910322-910376|label=1,-22.5,1,False
bsubtilis|914288-914330|label=1,-22.0,1,True
bsubtilis|916721-916784|label=0,-22.875,0,False
bsubtilis|916961-916994|label=1,-20.875,1,True
bsubtilis|917462-917519|label=1,-22.125,1,True
bsubtilis|917738-917783|label=1,-21.5,1,True
bsubtilis|918887-918929|label=1,-21.5,1,True
bsubtilis|918932-919007|label=1,-23.5,1,False
bsubtilis|918962-919007|label=1,-21.375,1,True
bsubtilis|919163-919217|label=1,-22.625,1,False
bsubtilis|920243-920300|label=0,-22.75,0,False
bsubtilis|921338-921416|label=1,-23.625,1,False
bsubtilis|922832-922874|label=1,-21.375,1,True
bsubtilis|925499-925568|label=0,-23.625,0,False
bsubtilis|928262-928313|label=0,-22.125,0,True
bsubtilis|929837-929876|label=1,-21.75,1,True
bsubtilis|930476-930506|label=1,-20.625,1,True
bsubtilis|931070-931133|label=1,-22.875,1,False
bsubtilis|931271-931301|label=1,-20.625,1,True
bsubtilis|931694-931724|label=1,-20.375,1,True
bsubtilis|932360-932429|label=1,-23.25,1,False
bsubtilis|932387-932429|label=1,-21.375,1,True
bsubtilis|934181-934256|label=1,-23.375,1,False
bsubtilis|935408-935462|label=0,-22.625,0,False
bsubtilis|936953-937016|label=0,-23.25,0,False
bsubtilis|936962-937016|label=0,-22.875,0,False
bsubtilis|937121-937208|label=1,-23.875,1,False
bsubtilis|937148-937208|label=1,-23.125,1,False
bsubtilis|937328-937364|label=1,-21.25,1,True
bsubtilis|937472-937505|label=1,-20.75,1,True
bsubtilis|937520-937562|label=1,-21.625,1,True
bsubtilis|937682-937760|label=1,-23.625,1,False
bsubtilis|937688-937760|label=1,-23.5,1,False
bsubtilis|937802-937841|label=0,-21.25,0,True
bsubtilis|939179-939236|label=1,-23.0,1,False
bsubtilis|942209-942257|label=0,-22.125,0,True
bsubtilis|942584-942635|label=0,-21.875,0,True
bsubtilis|943574-943607|label=0,-21.125,0,True
bsubtilis|944291-944357|label=1,-23.0,1,False
bsubtilis|945404-945437|label=0,-21.125,0,True
bsubtilis|945782-945812|label=1,-20.5,1,True
bsubtilis|946805-946835|label=0,-19.625,0,True
bsubtilis|946907-946961|label=0,-20.75,0,True
bsubtilis|949916-949973|label=0,-22.625,0,False
bsubtilis|951740-951770|label=0,-20.875,0,True
bsubtilis|952226-952256|label=0,-20.0,0,True
bsubtilis|952442-952487|label=0,-22.375,0,False
bsubtilis|953009-953039|label=0,-20.75,0,True
bsubtilis|953924-953993|label=0,-23.25,0,False
bsubtilis|955367-955409|label=1,-21.625,1,True
bsubtilis|956162-956195|label=1,-20.625,1,True
bsubtilis|956303-956390|label=1,-23.5,1,False
bsubtilis|956357-956390|label=1,-20.5,1,True
bsubtilis|956606-956678|label=1,-23.125,1,False
bsubtilis|956924-957008|label=1,-23.125,1,False
bsubtilis|957455-957542|label=1,-23.375,1,False
bsubtilis|959939-960014|label=0,-23.5,0,False
bsubtilis|960056-960098|label=0,-21.25,0,True
bsubtilis|960932-960980|label=0,-22.125,0,True
bsubtilis|961358-961391|label=0,-20.625,0,True
bsubtilis|961427-961460|label=1,-21.25,1,True
bsubtilis|961865-961946|label=1,-23.5,1,False
bsubtilis|965501-965588|label=1,-23.5,1,False
bsubtilis|965516-965588|label=1,-23.125,1,False
bsubtilis|965957-965990|label=1,-20.375,1,True
bsubtilis|967046-967079|label=0,-20.5,0,True
bsubtilis|967340-967382|label=0,-21.5,0,True
bsubtilis|969053-969095|label=1,-21.25,1,True
bsubtilis|970208-970268|label=1,-22.75,1,False
bsubtilis|970658-970700|label=1,-21.375,1,True
bsubtilis|977441-977507|label=1,-23.0,1,False
bsubtilis|977528-977567|label=1,-21.125,1,True
bsubtilis|977579-977645|label=1,-23.125,1,False
bsubtilis|980393-980468|label=1,-23.25,1,False
bsubtilis|981563-981602|label=1,-21.375,1,True
bsubtilis|982376-982427|label=1,-21.875,1,True
bsubtilis|982379-982427|label=1,-21.625,1,True
bsubtilis|982787-982844|label=1,-23.0,1,False
bsubtilis|982991-983045|label=1,-22.5,1,False
bsubtilis|984125-984170|label=1,-21.75,1,True
bsubtilis|984908-984980|label=1,-23.375,1,False
bsubtilis|984917-984980|label=1,-23.0,1,False
bsubtilis|990605-990680|label=1,-23.375,1,False
bsubtilis|990623-990680|label=1,-22.125,1,True
bsubtilis|997514-997568|label=1,-22.5,1,False
bsubtilis|997805-997892|label=1,-23.75,1,False
bsubtilis|998039-998081|label=1,-21.25,1,True
bsubtilis|998099-998144|label=1,-21.5,1,True
bsubtilis|998105-998144|label=1,-20.875,1,True
bsubtilis|998213-998261|label=1,-22.125,1,True
bsubtilis|998324-998372|label=1,-22.0,1,True
bsubtilis|998576-998624|label=1,-21.75,1,True
bsubtilis|998987-999020|label=1,-20.5,1,True
bsubtilis|999239-999326|label=1,-23.75,1,False
bsubtilis|999821-999899|label=1,-23.75,1,False
bsubtilis|999845-999899|label=1,-23.0,1,False
bsubtilis|1000046-1000097|label=0,-22.5,0,False
bsubtilis|1001951-1002014|label=1,-23.125,1,False
bsubtilis|1002431-1002476|label=0,-22.0,0,True
bsubtilis|1003244-1003325|label=1,-23.375,1,False
bsubtilis|1004930-1004975|label=0,-22.0,0,True
bsubtilis|1005749-1005779|label=1,-20.75,1,True
bsubtilis|1005914-1005959|label=1,-22.125,1,True
bsubtilis|1005920-1005959|label=1,-21.75,1,True
bsubtilis|1006469-1006514|label=1,-21.5,1,True
bsubtilis|1013090-1013150|label=0,-22.875,0,False
bsubtilis|1014506-1014563|label=0,-22.625,0,False
bsubtilis|1015484-1015538|label=0,-22.625,0,False
bsubtilis|1017008-1017053|label=1,-21.625,1,True
bsubtilis|1017113-1017203|label=0,-23.625,0,False
bsubtilis|1017257-1017341|label=0,-23.75,0,False
bsubtilis|1018097-1018163|label=0,-23.375,0,False
bsubtilis|1022369-1022402|label=1,-20.25,1,True
bsubtilis|1022750-1022804|label=1,-22.625,1,False
bsubtilis|1023017-1023053|label=1,-21.125,1,True
bsubtilis|1023638-1023686|label=1,-21.875,1,True
bsubtilis|1024211-1024301|label=1,-23.75,1,False
bsubtilis|1024463-1024496|label=1,-20.875,1,True
bsubtilis|1024901-1024970|label=1,-23.0,1,False
bsubtilis|1025081-1025150|label=1,-23.125,1,False
bsubtilis|1025270-1025333|label=1,-23.25,1,False
bsubtilis|1025342-1025381|label=1,-21.375,1,True
bsubtilis|1025849-1025915|label=1,-22.875,1,False
bsubtilis|1025975-1026026|label=1,-22.25,1,False
bsubtilis|1025990-1026026|label=1,-21.0,1,True
bsubtilis|1025996-1026026|label=1,-20.375,1,True
bsubtilis|1026587-1026659|label=0,-23.25,0,False
bsubtilis|1030652-1030685|label=1,-20.75,1,True
bsubtilis|1031600-1031675|label=1,-23.375,1,False
bsubtilis|1033010-1033058|label=0,-22.0,0,True
bsubtilis|1035161-1035227|label=1,-23.0,1,False
bsubtilis|1035821-1035887|label=1,-23.0,1,False
bsubtilis|1036079-1036133|label=1,-22.25,1,False
bsubtilis|1036082-1036133|label=1,-22.25,1,False
bsubtilis|1036445-1036475|label=1,-20.5,1,True
bsubtilis|1036562-1036619|label=1,-22.625,1,False
bsubtilis|1036754-1036796|label=1,-21.375,1,True
bsubtilis|1036763-1036796|label=1,-21.0,1,True
bsubtilis|1037783-1037816|label=0,-20.875,0,True
bsubtilis|1038845-1038875|label=0,-20.5,0,True
bsubtilis|1040771-1040837|label=1,-23.125,1,False
bsubtilis|1041194-1041254|label=0,-22.625,0,False
bsubtilis|1043102-1043156|label=0,-22.375,0,False
bsubtilis|1043177-1043219|label=0,-21.25,0,True
bsubtilis|1043612-1043645|label=0,-21.375,0,True
bsubtilis|1043858-1043888|label=0,-20.25,0,True
bsubtilis|1044695-1044728|label=0,-20.5,0,True
bsubtilis|1045172-1045223|label=0,-22.125,0,True
bsubtilis|1049657-1049714|label=0,-22.5,0,False
bsubtilis|1049909-1049951|label=0,-21.75,0,True
bsubtilis|1049915-1049951|label=0,-21.125,0,True
bsubtilis|1051046-1051079|label=0,-21.125,0,True
bsubtilis|1051415-1051463|label=0,-22.25,0,False
bsubtilis|1052753-1052843|label=0,-24.0,0,False
bsubtilis|1053254-1053311|label=0,-22.375,0,False
bsubtilis|1055042-1055099|label=1,-22.75,1,False
bsubtilis|1055255-1055306|label=0,-22.25,0,False
bsubtilis|1056029-1056086|label=0,-22.875,0,False
bsubtilis|1056416-1056449|label=0,-20.875,0,True
bsubtilis|1057499-1057568|label=1,-23.25,1,False
bsubtilis|1059782-1059836|label=0,-22.25,0,False
bsubtilis|1060160-1060199|label=0,-21.125,0,True
bsubtilis|1061966-1062020|label=1,-22.375,1,False
bsubtilis|1062323-1062356|label=0,-21.375,0,True
bsubtilis|1065017-1065056|label=1,-21.375,1,True
bsubtilis|1065164-1065245|label=1,-23.5,1,False
bsubtilis|1072010-1072088|label=0,-23.625,0,False
bsubtilis|1072037-1072088|label=0,-22.375,0,False
bsubtilis|1073954-1074005|label=0,-21.75,0,True
bsubtilis|1074668-1074707|label=0,-21.375,0,True
bsubtilis|1075475-1075523|label=0,-22.0,0,True
bsubtilis|1077323-1077371|label=0,-21.875,0,True
bsubtilis|1077554-1077596|label=1,-21.5,1,True
